FECHA_ENCUESTA;ID_HOGAR;ID_MUNICIPIO;NOM_MUNICIPIO;ID_MACROZONA;NOM_MACROZONA;ID_BARRIO;NOM_BARRIO;ESTRATO_EPM;ID_SIT;NOM_SIT;HOGARES_EN_VIVIENDA;MIEMBROS_HOGAR;MIEMBROS_PRESENTES;TIPO_VIVIENDA;DESC_TIPO_VIVIENDA;VIVIENDA_ES;DESC_VIVIENDA_ES;#CELDAS_PARQUEO;CELDA_PROPIA;CELDA_ALQUILADA;CELDAS_OTRO_TIPO;VEH_EN_HOGAR;TIPO_VEH_1;DES_TIPO_VEH_1;MODELO_VEH_1;MATRICULA_AMVA_VEH_1;DIGITO_PYP_1;TIPO_COMBUSTUBLE_1;DES_TIPO_COMBUSTUBLE_1;TIPO_VEH_2;DESC_TIPO_VEH_2;MODELO_VEH_2;MATRICULA_AMVA_VEH_2;DIGITO_PYP_2;TIPO_COMBUSTUBLE_2;DESC_TIPO_COMBUSTUBLE_2;TIPO_VEH_3;DESC_TIPO_VEH_3;MODELO_VEH_3;MATRICULA_AMVA_VEH_3;DIGITO_PYP_3;TIPO_COMBUSTUBLE_3;DESC_TIPO_COMBUSTUBLE_3;TIPO_VEH_4;DESC_TIPO_VEH_4;MODELO_VEH_4;MATRICULA_AMVA_VEH_4;DIGITO_PYP_4;TIPO_COMBUSTUBLE_4;DESC_TIPO_COMBUSTUBLE_4;TIPO_VEH_5;DESC_TIPO_VEH_5;MODELO_VEH_5;MATRICULA_AMVA_VEH_5;DIGITO_PYP_5;TIPO_COMBUSTUBLE_5;DESC_TIPO_COMBUSTUBLE_5;TIPO_VEH_6;DESC_TIPO_VEH_6;MODELO_VEH_6;MATRICULA_AMVA_VEH_6;DIGITO_PYP_6;TIPO_COMBUSTUBLE_6;DESC_TIPO_COMBUSTUBLE_6;TIPO_VEH_7;DESC_TIPO_VEH_7;MODELO_VEH_7;MATRICULA_AMVA_VEH_7;DIGITO_PYP_7;TIPO_COMBUSTUBLE_7;DESC_TIPO_COMBUSTUBLE_7
26/05/2017;147060;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;1;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2017;147291;001;Medellin;12;El Poblado;22;La Aguacatala;ESTRATO 6;257;MedellinEl Poblado;1;4;2;2;Apartamento;1;Propia;2;VERDADERO;FALSO;FALSO;3;03;Camioneta Pick up (<1,5 Ton);2016;1;6;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2011;1;1;G;Gasolina;02;Automóvil mediano 1300-1800cc;2008;1;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/06/2017;147377;001;Medellin;12;El Poblado;15;Los Balsos No.2;ESTRATO 6;242;MedellinEl Poblado;1;1;1;2;Apartamento;1;Propia;2;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2010;1;3;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2017;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;147520;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;2;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;147552;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;2;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;1998;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;148110;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;4;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2016;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;148155;001;Medellin;14;Guayabal;10;Guayabal;ESTRATO 4;274;MedellinGuayabal;1;3;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;06;Moto 4 tiempos;2007;1;-;G;Gasolina;02;Automóvil mediano 1300-1800cc;2006;1;5;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;148301;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;4;3;1;Casa;2;Alquilada;2;FALSO;FALSO;VERDADERO;2;01;Automóvil Compacto < 1300cc;2010;1;3;G;Gasolina;02;Automóvil mediano 1300-1800cc;2013;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;148344;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;148357;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/06/2017;148425;001;Medellin;12;El Poblado;16;Alejandria;ESTRATO 5;249;MedellinEl Poblado;1;2;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2010;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;148433;001;Medellin;12;El Poblado;21;Patio Bonito;ESTRATO 5;260;MedellinEl Poblado;1;2;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2017;1;5;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;148482;001;Medellin;14;Guayabal;10;Guayabal;ESTRATO 4;274;MedellinGuayabal;1;2;1;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/06/2017;148716;001;Medellin;12;El Poblado;10;Los Naranjos;ESTRATO 6;236;MedellinEl Poblado;1;2;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2006;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;148789;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;3;3;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;05;Moto 2 tiempos;2005;1;0;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;148818;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;1;1;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2012;1;6;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;149315;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;4;4;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2016;1;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;149320;001;Medellin;14;Guayabal;10;Guayabal;ESTRATO 4;274;MedellinGuayabal;1;4;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;149398;001;Medellin;14;Guayabal;10;Guayabal;ESTRATO 3;274;MedellinGuayabal;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;149451;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;4;2;1;Casa;1;Propia;1;FALSO;FALSO;VERDADERO;1;01;Automóvil Compacto < 1300cc;2002;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;150016;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;4;3;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;2;06;Moto 4 tiempos;2016;1;D;G;Gasolina;09;Bicicleta sin motor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;150109;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;3;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;150113;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;3;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;09;Bicicleta sin motor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/06/2017;150282;001;Medellin;12;El Poblado;15;Los Balsos No.2;ESTRATO 6;242;MedellinEl Poblado;1;1;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/06/2017;150337;001;Medellin;12;El Poblado;22;La Aguacatala;ESTRATO 6;257;MedellinEl Poblado;2;2;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2012;1;5;D;ACPM;02;Automóvil mediano 1300-1800cc;2007;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;150656;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;3;2;1;Casa;3;Proporcionada por otros;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2013;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;150701;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 3;296;MedellinBelen;1;2;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;150761;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;6;3;1;Casa;1;Propia;3;VERDADERO;FALSO;FALSO;4;09;Bicicleta sin motor;----;-;-;-;No responde;01;Automóvil Compacto < 1300cc;2013;1;2;G;Gasolina;06;Moto 4 tiempos;2017;2;-;G;Gasolina;06;Moto 4 tiempos;2015;2;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;
17/06/2017;150773;001;Medellin;12;El Poblado;15;Los Balsos No.2;ESTRATO 6;250;MedellinEl Poblado;1;2;2;2;Apartamento;1;Propia;3;VERDADERO;FALSO;FALSO;3;03;Camioneta Pick up (<1,5 Ton);2013;1;4;G;Gasolina;02;Automóvil mediano 1300-1800cc;2014;1;8;G;Gasolina;06;Moto 4 tiempos;2011;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;150814;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;3;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;1973;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;150947;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;5;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;151068;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;4;3;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2015;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;151081;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;5;3;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;151106;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;7;4;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2015;1;1;G;Gasolina;06;Moto 4 tiempos;2016;1;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;151144;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;3;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2013;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/06/2017;151193;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 4;296;MedellinBelen;1;2;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2016;1;5;A;Gas Natural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;151222;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;5;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2013;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/06/2017;151336;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 4;296;MedellinBelen;1;4;4;2;Apartamento;1;Propia;2;FALSO;FALSO;VERDADERO;2;02;Automóvil mediano 1300-1800cc;2015;1;3;G;Gasolina;05;Moto 2 tiempos;2013;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;151507;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;5;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;08;Taxi;2005;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;151546;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;1;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;151773;001;Medellin;12;El Poblado;15;Los Balsos No.2;ESTRATO 6;250;MedellinEl Poblado;1;2;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2012;1;8;D;ACPM;02;Automóvil mediano 1300-1800cc;2015;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;151865;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;5;4;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;152084;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;4;2;1;Casa;1;Propia;3;VERDADERO;FALSO;FALSO;3;01;Automóvil Compacto < 1300cc;2015;1;2;G;Gasolina;01;Automóvil Compacto < 1300cc;2015;1;2;G;Gasolina;06;Moto 4 tiempos;2016;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;152206;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;2;2;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;152272;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;274;MedellinGuayabal;2;3;2;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;152299;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;5;3;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;152377;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;152545;001;Medellin;16;Belen;10;El Rincon;ESTRATO 2;305;MedellinBelen;1;5;4;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2015;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/05/2017;152927;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;6;3;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;153049;001;Medellin;12;El Poblado;16;Alejandria;ESTRATO 3;241;MedellinEl Poblado;1;1;1;2;Apartamento;2;Alquilada;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2017;1;4;G;Gasolina;06;Moto 4 tiempos;2002;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;153157;001;Medellin;12;El Poblado;15;Los Balsos No.2;ESTRATO 5;250;MedellinEl Poblado;1;1;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2015;1;5;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/06/2017;153332;001;Medellin;12;El Poblado;15;Los Balsos No.2;ESTRATO 5;242;MedellinEl Poblado;1;3;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2012;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;153356;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;2;1;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;153455;001;Medellin;16;Belen;10;El Rincon;ESTRATO 2;305;MedellinBelen;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;153611;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;4;4;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;05;Moto 2 tiempos;2008;1;9;E;Eléctrico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;153756;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2014;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;153885;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;2;2;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;153992;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 3;285;MedellinGuayabal;1;5;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;154397;001;Medellin;12;El Poblado;21;Patio Bonito;ESTRATO 5;260;MedellinEl Poblado;1;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;02;Automóvil mediano 1300-1800cc;2016;1;8;G;Gasolina;06;Moto 4 tiempos;2015;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;154588;001;Medellin;16;Belen;10;El Rincon;ESTRATO 3;305;MedellinBelen;1;4;4;1;Casa;1;Propia;1;FALSO;FALSO;VERDADERO;2;03;Camioneta Pick up (<1,5 Ton);2012;1;3;G;Gasolina;01;Automóvil Compacto < 1300cc;2015;1;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;155090;001;Medellin;14;Guayabal;07;Campo Amor;ESTRATO 3;271;MedellinGuayabal;1;4;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;155100;001;Medellin;14;Guayabal;07;Campo Amor;ESTRATO 4;271;MedellinGuayabal;1;3;3;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;06;Moto 4 tiempos;2013;1;-;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2009;1;7;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;155175;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;4;4;1;Casa;1;Propia;1;FALSO;FALSO;VERDADERO;1;01;Automóvil Compacto < 1300cc;1993;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/06/2017;155255;001;Medellin;16;Belen;10;El Rincon;ESTRATO 3;305;MedellinBelen;1;2;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;155647;001;Medellin;16;Belen;00;.;ESTRATO 2;419;MedellinBelen;1;2;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2012;1;2;G;Gasolina;01;Automóvil Compacto < 1300cc;2015;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;155805;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;284;MedellinGuayabal;1;3;3;1;Casa;2;Alquilada;1;FALSO;VERDADERO;FALSO;4;02;Automóvil mediano 1300-1800cc;1989;1;1;G;Gasolina;06;Moto 4 tiempos;2011;1;-;G;Gasolina;09;Bicicleta sin motor;----;-;-;-;No responde;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;
26/05/2017;155917;001;Medellin;14;Guayabal;10;Guayabal;ESTRATO 4;274;MedellinGuayabal;1;5;3;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;156030;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;4;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;156188;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;2;1;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;156239;001;Medellin;14;Guayabal;09;Cristo Rey;ESTRATO 3;273;MedellinGuayabal;1;5;5;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2007;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/06/2017;156261;001;Medellin;16;Belen;10;El Rincon;ESTRATO 1;305;MedellinBelen;1;2;1;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2006;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/06/2017;156441;001;Medellin;16;Belen;10;El Rincon;ESTRATO 1;296;MedellinBelen;1;5;5;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;156561;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 3;296;MedellinBelen;1;3;3;2;Apartamento;2;Alquilada;1;FALSO;FALSO;VERDADERO;1;02;Automóvil mediano 1300-1800cc;2011;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/06/2017;156589;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 3;296;MedellinBelen;1;1;1;2;Apartamento;2;Alquilada;1;FALSO;VERDADERO;FALSO;1;05;Moto 2 tiempos;2015;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;156698;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 3;296;MedellinBelen;1;4;4;2;Apartamento;1;Propia;1;FALSO;FALSO;VERDADERO;2;05;Moto 2 tiempos;2013;1;7;G;Gasolina;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/06/2017;156943;001;Medellin;14;Guayabal;11;La Colina;ESTRATO 2;285;MedellinGuayabal;1;2;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;1;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;156948;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 3;296;MedellinBelen;1;2;2;2;Apartamento;2;Alquilada;1;FALSO;VERDADERO;FALSO;1;05;Moto 2 tiempos;2014;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;157128;001;Medellin;16;Belen;09;La Hondonada;ESTRATO 3;296;MedellinBelen;1;1;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2009;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
