objectid,comuna,barrio,codigo_barrio,manzana,estrato,fecha_sincronizacion,st_area(shape),st_perimeter(shape)
13300,08,14,0814,0814003,1,1778724905000,46.53624203575349,27.35348600101839
13301,08,14,0814,0814003,1,1778724905000,129.01241367765425,61.94682438552176
13302,08,14,0814,0814003,1,1778724905000,20.490226777447067,19.231831201233852
13303,08,14,0814,0814003,1,1778724905000,70.11045406084322,35.186556422660416
13304,08,14,0814,0814003,1,1778724905000,48.61074083187992,27.902508310194786
13305,08,14,0814,0814003,1,1778724905000,1297.1698404221438,207.8757440977901
13306,08,14,0814,0814003,1,1778724905000,698.2183882888263,177.627619823998
13307,08,14,0814,0814003,1,1778724905000,355.82883365690446,120.42222482427653
13308,08,14,0814,0814003,1,1778724905000,367.915854915671,94.22639401215861
13309,08,14,0814,0814003,1,1778724905000,5996.957689222814,774.922961407225
13310,08,14,0814,0814003,1,1778724905000,375.738021522223,109.71534524183718
13311,08,14,0814,0814003,1,1778724905000,116.90910837918467,56.387015100814324
13312,08,14,0814,0814003,1,1778724905000,156.7135687081441,79.97920426666388
13313,08,14,0814,0814003,1,1778724905000,970.3014657748863,272.2534009968661
13314,08,14,0814,0814003,1,1778724905000,237.00358085502873,96.21653143824784
13315,08,10,0810,0810024,2,1778724905000,539.9329716738768,95.99299624209685
13316,08,10,0810,0810026,2,1778724905000,1400.0520358588842,196.07004169553127
13317,08,10,0810,0810027,2,1778724905000,1492.0153685687746,206.78891831990228
13318,08,10,0810,0810028,2,1778724905000,1464.9704329872222,198.79572629333876
13319,08,10,0810,0810029,2,1778724905000,1444.981195477527,196.56143396648284
13320,08,10,0810,0810030,2,1778724905000,1509.7099387641658,203.7865793812956
13321,08,10,0810,0810031,2,1778724905000,359.951479096736,75.99605306872479
13322,08,10,0810,0810031,2,1778724905000,746.7404194528032,118.94850160816307
13323,08,10,0810,0810032,2,1778724905000,807.6163055126303,145.48259187195632
13324,08,10,0810,0810033,2,1778724905000,1242.9690066257551,218.6406112711442
13325,08,10,0810,0810034,2,1778724905000,1072.9126725230233,166.6249560733981
13326,08,10,0810,0810035,2,1778724905000,245.35614809058836,63.59434961510378
13327,08,10,0810,0810035,2,1778724905000,405.1337713509741,118.67017033315993
13328,08,10,0810,0810035,2,1778724905000,304.6626605470271,76.49522931676167
13329,08,10,0810,0810036,2,1778724905000,1568.1900602533744,166.95178289649226
13330,08,10,0810,0810039,2,1778724905000,3939.136776095052,264.625302280641
13331,08,10,0810,0810021,2,1778724905000,436.9702995204673,129.12094640986516
13332,08,10,0810,0810021,2,1778724905000,503.9262189031209,94.99284142111925
13333,08,10,0810,0810022,2,1778724905000,288.184907144686,88.04869623155953
13334,08,10,0810,0810023,2,1778724905000,539.9421418921936,95.99308949281107
13335,08,11,0811,0811055,1,1778724905000,1209.9986964573106,154.33800992716098
13336,08,11,0811,0811056,1,1778724905000,1405.4344717044319,205.93414889564247
13337,08,11,0811,0811061,1,1778724905000,1577.6984805307889,295.3662895406901
13338,08,11,0811,0811062,1,1778724905000,921.0453186728054,173.75460486655658
13339,08,11,0811,0811065,1,1778724905000,1006.6333085551943,164.0187111091577
13340,08,11,0811,0811065,2,1778724905000,71.98856937346655,35.997151492142315
13341,08,11,0811,0811066,1,1778724905000,3048.1180294101837,311.550982541213
13342,08,11,0811,0811067,1,1778724905000,1451.2659276661204,156.84611922363243
13343,08,11,0811,0811068,1,1778724905000,3421.05305329927,307.84964447618364
13344,08,11,0811,0811069,2,1778724905000,11975.4827529851,569.4059702439056
13345,08,11,0811,0811054,1,1778724905000,342.63726151718095,87.2359878117272
13346,08,11,0811,0811070,1,1778724905000,1488.5206211909358,214.21433396604763
13347,08,11,0811,0811070,2,1778724905000,71.99071833290616,35.9978924913243
13348,08,11,0811,0811071,1,1778724905000,1318.9867663833134,222.37627077784654
13349,08,11,0811,0811071,2,1778724905000,71.98720688834318,35.99689753755869
13350,08,11,0811,0811071,2,1778724905000,71.99053433462507,35.99750289710423
13351,08,11,0811,0811072,1,1778724905000,476.9085271240949,155.64409224868066
13352,08,11,0811,0811072,1,1778724905000,832.2376515694259,386.2685708369511
13353,08,11,0811,0811073,1,1778724905000,34.129680500074905,26.449476488987667
13354,08,13,0813,0813029,2,1778724905000,3972.093504422187,250.771002178622
13355,08,13,0813,0813030,1,1778724905000,30.006718801206766,23.024638050450786
13356,08,13,0813,0813030,2,1778724905000,42.913208547552486,30.10584730663855
13357,08,13,0813,0813030,2,1778724905000,4342.597688913395,416.65715859334006
13358,08,13,0813,0813030,2,1778724905000,469.6773841082722,112.37250053843228
13359,08,13,0813,0813030,3,1778724905000,168.63811412243157,57.773166331205275
13360,08,13,0813,0813031,1,1778724905000,410.7523387808838,89.05422112090093
13361,08,13,0813,0813031,1,1778724905000,1199.7506094381604,187.47614071802448
13362,08,13,0813,0813031,1,1778724905000,351.5079055482786,114.22605529249236
13363,08,13,0813,0813031,2,1778724905000,379.6348683266701,87.75643172449777
13364,08,13,0813,0813031,2,1778724905000,248.78059415308,79.17665264934942
13365,08,13,0813,0813031,2,1778724905000,112.55909503907273,48.64427301289156
13366,08,13,0813,0813032,1,1778724905000,34.054796753358396,23.569311942762496
13367,08,13,0813,0813032,1,1778724905000,280.5902860285335,101.98922681448195
13368,08,13,0813,0813032,1,1778724905000,194.47211314513874,65.11386715551897
13369,08,13,0813,0813032,1,1778724905000,1346.1904152895293,171.86646552718722
13370,08,13,0813,0813032,1,1778724905000,97.36277824016278,51.6628439126714
13371,08,13,0813,0813032,1,1778724905000,11.978911811777996,13.98928468594465
13372,08,13,0813,0813032,1,1778724905000,108.20060783435456,43.39865019700733
13373,08,13,0813,0813032,1,1778724905000,56.38056362038185,36.878086177765724
13374,08,15,0815,0815014,1,1778724905000,9484.625084352165,650.3565013839587
13375,08,15,0815,0815014,1,1778724905000,457.4455665206611,89.48944259191578
13376,08,15,0815,0815014,2,1778724905000,155.1352123981701,56.39132056400608
13377,08,15,0815,0815015,1,1778724905000,581.9277255055348,161.48551645190085
13378,08,15,0815,0815015,1,1778724905000,3966.7272391858073,715.468754528434
13379,08,15,0815,0815015,2,1778724905000,65.98566515330366,43.23580149137878
13380,08,15,0815,0815015,2,1778724905000,73.49074241275302,35.78287667084368
13381,08,15,0815,0815016,1,1778724905000,269.66150528356275,98.13234813063323
13382,08,15,0815,0815016,1,1778724905000,13.048261000482492,14.699014262423887
13383,08,15,0815,0815016,1,1778724905000,2079.230316842243,300.55033575365144
13384,08,15,0815,0815016,1,1778724905000,372.10296222792846,119.93121587014788
13385,08,15,0815,0815016,1,1778724905000,148.7033645893575,64.2970069378819
13386,08,15,0815,0815016,1,1778724905000,1666.854201710535,405.17967293289007
13387,08,10,0810,0810041,2,1778724905000,274.33537205276525,68.76910030611758
13388,08,10,0810,0810042,2,1778724905000,1362.811163020693,188.65528610436002
13389,08,10,0810,0810043,2,1778724905000,251.45142507569668,69.47636202753179
13390,08,10,0810,0810044,1,1778724905000,75.16266543931835,37.268462229671364
13391,08,10,0810,0810044,2,1778724905000,178.69397124579183,54.63719519620374
13392,08,10,0810,0810044,2,1778724905000,4432.716587614539,378.2677814207375
13393,08,10,0810,0810044,2,1778724905000,798.2573066667559,125.30602049483576
13394,08,10,0810,0810044,2,1778724905000,352.2536272723547,124.44761272577763
13395,08,10,0810,0810044,2,1778724905000,2178.688440557747,286.2728095167419
13396,08,10,0810,0810044,2,1778724905000,14227.765482612986,1097.5304636954243
13397,08,10,0810,0810045,2,1778724905000,3281.053516376683,301.57467596304207
13398,08,10,0810,0810046,2,1778724905000,4472.011226289352,304.5025707607044
13399,08,11,0811,0811073,1,1778724905000,179.06119385382632,77.53625614548979
13400,08,11,0811,0811074,2,1778724905000,1164.0471454195613,287.25843283562904
13401,08,11,0811,0811888,1,1778724905000,6824.178286071439,1001.1879508852282
13402,08,11,0811,0811999,1,1778724905000,547.2061284571298,133.9524682129542
13403,08,11,0811,0811999,1,1778724905000,958.2128646494708,282.2348779672025
13404,08,11,0811,0811999,1,1778724905000,1294.4099356991592,317.4493152133649
13405,08,12,0812,0812001,1,1778724905000,93.31905486185961,39.27158684500204
13406,08,12,0812,0812001,1,1778724905000,61.94076347940044,32.33117060803799
13407,08,12,0812,0812001,1,1778724905000,39.98231408895896,25.643570652264867
13408,08,12,0812,0812001,2,1778724905000,45.67134704147406,28.200529450236008
13409,08,12,0812,0812001,2,1778724905000,107.6498293558912,42.64014442265524
13410,08,12,0812,0812001,2,1778724905000,17.058172047991754,16.537789358070626
13411,08,12,0812,0812001,2,1778724905000,45.80844703369979,29.336965140804836
13412,08,12,0812,0812001,2,1778724905000,264.8981673244117,102.71716599011467
13413,08,12,0812,0812001,2,1778724905000,54.41206053643588,39.6333860350337
13414,08,12,0812,0812001,2,1778724905000,115.91033788663128,49.777652859726295
13415,08,12,0812,0812001,2,1778724905000,1155.4062947912635,171.64740580167935
13416,08,12,0812,0812002,2,1778724905000,24558.009995640426,1073.8289532032152
13417,08,13,0813,0813032,1,1778724905000,34.35733888773641,27.79580724260893
13418,08,13,0813,0813032,1,1778724905000,3681.664213224033,374.3700720333948
13419,08,13,0813,0813032,1,1778724905000,233.5302677071385,79.88439392761985
13420,08,13,0813,0813032,1,1778724905000,42.60309335907718,26.187559003380276
13421,08,13,0813,0813032,2,1778724905000,394.06680722039755,84.55328066013284
13422,08,13,0813,0813032,2,1778724905000,789.405606942741,141.97730517696775
13423,08,13,0813,0813032,2,1778724905000,206.83058190440164,67.16940904207365
13424,08,13,0813,0813032,2,1778724905000,120.06337457868365,65.97661687774315
13425,08,13,0813,0813032,2,1778724905000,35.00531540971985,24.61522477680709
13426,08,13,0813,0813032,2,1778724905000,599.4766577616762,159.5422932814404
13427,08,13,0813,0813032,2,1778724905000,46.315671171664945,30.434220725339586
13428,08,13,0813,0813032,2,1778724905000,38.83889939152948,32.56197413392564
13429,08,13,0813,0813032,2,1778724905000,2009.6002170443007,397.13908148243814
13430,08,13,0813,0813033,2,1778724905000,3594.967511316209,481.76935510777713
13431,08,13,0813,0813034,2,1778724905000,3951.1844225293144,249.62762235637493
13432,08,13,0813,0813035,1,1778724905000,110.50659910310478,57.415737711215534
13433,08,13,0813,0813035,1,1778724905000,100.96462901936766,40.90400679945667
13434,08,13,0813,0813035,1,1778724905000,38.90403837911539,27.398239347517716
13435,08,15,0815,0815016,1,1778724905000,40.49485634060086,26.19832707468619
13436,08,15,0815,0815016,1,1778724905000,71.94556628075762,35.79639730317716
13437,08,15,0815,0815016,1,1778724905000,55.75903032140131,30.355924420173054
13438,08,15,0815,0815016,1,1778724905000,36.63671885661377,27.425008318699252
13439,08,15,0815,0815016,1,1778724905000,40.24447837810571,25.606181601594155
13440,08,15,0815,0815016,1,1778724905000,275.09788661698605,73.24990303227332
13441,08,15,0815,0815016,1,1778724905000,501.93376384950926,157.33073755667488
13442,08,15,0815,0815016,1,1778724905000,29.910723363107248,21.904578100991387
13443,08,15,0815,0815016,1,1778724905000,34.63252394916566,25.293273774980893
13444,08,15,0815,0815016,1,1778724905000,92.75200552517828,39.2603473740926
13445,08,15,0815,0815016,1,1778724905000,52.446733695784424,29.30317483602679
13446,08,15,0815,0815016,1,1778724905000,1844.0407086141452,351.28790399395814
13447,08,15,0815,0815016,1,1778724905000,155.65103007067887,70.9306875840988
13448,08,15,0815,0815016,1,1778724905000,145.41076457076903,48.32481387205074
13449,08,15,0815,0815016,1,1778724905000,78.04605822690583,38.47330851745358
13450,08,15,0815,0815016,1,1778724905000,44.41370475362346,27.818282148532138
13451,08,15,0815,0815016,1,1778724905000,1175.9321452623863,266.393244951813
13452,08,15,0815,0815016,1,1778724905000,188.26980849112783,60.01212152041403
13453,08,15,0815,0815016,2,1778724905000,495.17584296568765,91.61784346393551
13454,08,15,0815,0815016,2,1778724905000,759.7479799986291,138.18002255395416
13455,08,15,0815,0815016,2,1778724905000,431.65278525310674,121.19839330523055
13456,08,15,0815,0815016,2,1778724905000,753.2095961323566,179.2977833739817
13457,08,15,0815,0815016,2,1778724905000,172.5560926086988,77.84330344990738
13458,08,15,0815,0815016,2,1778724905000,133.0562137583115,47.98426857232748
13459,08,15,0815,0815016,2,1778724905000,1629.6605959711014,362.0508391294206
13460,08,15,0815,0815017,1,1778724905000,48.36378346074198,28.10129961643287
13461,08,10,0810,0810047,2,1778724905000,4388.701195762994,317.4941723417607
13462,08,10,0810,0810048,1,1778724905000,159.29482199019193,51.2320484700094
13463,08,10,0810,0810048,2,1778724905000,1595.465445328284,173.34039462938705
13464,08,10,0810,0810048,2,1778724905000,1080.4922178006202,260.037889775042
13465,08,10,0810,0810048,2,1778724905000,3998.195351143365,472.2508613291806
13466,08,10,0810,0810049,2,1778724905000,1688.9299860179383,217.7924276866965
13467,08,10,0810,0810050,2,1778724905000,1273.7025143944409,155.7537716274335
13468,08,10,0810,0810051,2,1778724905000,1481.7047827745723,180.00552578485994
13469,08,10,0810,0810052,1,1778724905000,118.80840189029696,45.78923606677641
13470,08,10,0810,0810052,2,1778724905000,1182.3383725437307,190.95979818371782
13471,08,10,0810,0810053,1,1778724905000,88.77270673398722,38.41463186551699
13472,08,10,0810,0810053,1,1778724905000,26.817780257166287,21.718973994459194
13473,08,10,0810,0810053,2,1778724905000,31.92906605823065,22.700359141472454
13474,08,10,0810,0810053,2,1778724905000,105.80706379042864,59.805515552471086
13475,08,10,0810,0810053,2,1778724905000,34.354734918836,23.718601463481125
13476,08,10,0810,0810053,2,1778724905000,28.03757601793902,21.37128167352885
13477,08,10,0810,0810053,2,1778724905000,21.117061704778806,19.398615824235584
13478,08,12,0812,0812003,1,1778724905000,48.95347585290554,30.849175406300386
13479,08,12,0812,0812003,2,1778724905000,2581.6557298572543,268.165173869258
13480,08,12,0812,0812004,1,1778724905000,50.07392641317833,31.652393773288203
13481,08,12,0812,0812004,2,1778724905000,47.05840446468743,33.08666390946043
13482,08,12,0812,0812004,2,1778724905000,212.61377792923926,70.51271703645708
13483,08,12,0812,0812004,2,1778724905000,219.37931053909017,111.62006042392265
13484,08,12,0812,0812004,2,1778724905000,775.3362252432876,143.67034846630375
13485,08,12,0812,0812005,2,1778724905000,587.8593653714538,97.97773065753016
13486,08,12,0812,0812006,1,1778724905000,42.42866858547843,26.515478195625022
13487,08,12,0812,0812006,2,1778724905000,627.8367399526736,119.77974580804516
13488,08,12,0812,0812007,1,1778724905000,39.81802118065791,25.950762853097594
13489,08,12,0812,0812007,2,1778724905000,1164.1396204849677,174.10842722221113
13490,08,12,0812,0812008,1,1778724905000,111.98145338910905,43.99631089317735
13491,08,12,0812,0812008,2,1778724905000,1889.726505996548,199.9840254830376
13492,08,12,0812,0812009,1,1778724905000,79.1877551053454,38.796566287351375
13493,08,12,0812,0812009,1,1778724905000,43.193228420912156,26.39811357312769
13494,08,12,0812,0812009,2,1778724905000,1878.9313873356923,230.78261858611532
13495,08,12,0812,0812010,1,1778724905000,113.31095794805756,44.33379501228905
13496,08,12,0812,0812010,1,1778724905000,111.43110585842463,43.96561280246941
13497,08,12,0812,0812010,2,1778724905000,1736.2796482200677,223.73672723443673
13498,08,12,0812,0812011,2,1778724905000,1595.8613114465693,173.45392856695528
13499,08,12,0812,0812012,1,1778724905000,88.8068508826028,43.39754719136314
13500,08,12,0812,0812012,1,1778724905000,43.52567313916575,30.490614615383528
13501,08,12,0812,0812012,1,1778724905000,55.49885305918643,31.946971771839685
13502,08,12,0812,0812012,2,1778724905000,148.9980053609438,54.91010054060222
13503,08,12,0812,0812012,2,1778724905000,214.409747621148,70.37285375868369
13504,08,13,0813,0813035,1,1778724905000,1887.1534367681973,329.8175347772257
13505,08,13,0813,0813035,1,1778724905000,1115.4922781181526,229.1677720624093
13506,08,13,0813,0813035,2,1778724905000,107.0926357298959,50.78723297787144
13507,08,13,0813,0813035,2,1778724905000,695.230355370239,199.182732375663
13508,08,13,0813,0813035,2,1778724905000,182.93595377302228,58.77887224497183
13509,08,13,0813,0813035,2,1778724905000,2535.1532082399203,223.74664210798568
13510,08,13,0813,0813036,1,1778724905000,1606.4829621198412,269.64083333760294
13511,08,13,0813,0813036,1,1778724905000,1493.7494397990115,254.8567478035521
13512,08,13,0813,0813039,1,1778724905000,561.5843087558735,134.84389732894178
13513,08,13,0813,0813039,1,1778724905000,128.76206792217056,61.39184938452141
13514,08,13,0813,0813039,1,1778724905000,26.159547948377764,21.66933386665814
13515,08,13,0813,0813039,1,1778724905000,29.43616503182992,21.998568048629046
13516,08,13,0813,0813039,1,1778724905000,766.9035252753857,154.1169420296616
13517,08,13,0813,0813039,1,1778724905000,17.170163665676597,18.645782748943056
13518,08,13,0813,0813039,1,1778724905000,47.80570008671743,29.437865560141375
13519,08,13,0813,0813039,1,1778724905000,38.212413380854706,26.335666665858625
13520,08,13,0813,0813039,1,1778724905000,16.297936645026468,17.857260005853597
13521,08,13,0813,0813039,1,1778724905000,12.598334515026337,14.199061583155604
13522,08,13,0813,0813039,1,1778724905000,34.92128719905387,24.854680702652637
13523,08,13,0813,0813039,1,1778724905000,38.081512197317224,25.394502057372808
13524,08,14,0814,0814003,1,1778724905000,8173.614663120471,1012.137720397248
13525,08,14,0814,0814003,1,1778724905000,170.54484650777334,62.910228115713736
13526,08,14,0814,0814003,2,1778724905000,344.0703937018465,100.50764162475559
13527,08,14,0814,0814003,2,1778724905000,29.0398116098136,23.713098842972613
13528,08,14,0814,0814003,2,1778724905000,44.50867537719044,26.900773002081408
13529,08,14,0814,0814003,2,1778724905000,687.2530741221609,125.51879115703741
13530,08,14,0814,0814003,2,1778724905000,47.55096973999926,27.95707781846907
13531,08,14,0814,0814003,2,1778724905000,29.40597948728731,22.118792637034815
13532,08,14,0814,0814003,2,1778724905000,63.88133058376012,32.55465149441904
13533,08,14,0814,0814004,1,1778724905000,275.75238679196787,78.0386117512184
13534,08,14,0814,0814004,1,1778724905000,1069.1706009410418,246.76288415898574
13535,08,14,0814,0814004,1,1778724905000,31.234798362525083,22.559474341734422
13536,08,14,0814,0814004,1,1778724905000,21.666227486149744,19.161888952518474
13537,08,14,0814,0814004,1,1778724905000,74.44803217786117,41.38459788514081
13538,08,14,0814,0814004,1,1778724905000,42.440337203950705,32.22749142930366
13539,08,14,0814,0814004,1,1778724905000,11895.529538494557,1416.677603527079
13540,08,14,0814,0814004,1,1778724905000,896.0791344310469,213.83652449656353
13541,08,14,0814,0814004,2,1778724905000,36.657685219971626,26.20593394664558
13542,08,14,0814,0814004,2,1778724905000,26.251672530403926,20.71961491048188
13543,08,14,0814,0814004,2,1778724905000,34.130347063053264,23.860796724892428
13544,08,14,0814,0814004,2,1778724905000,76.18707407358484,38.713909085796665
13545,08,14,0814,0814003,1,1778724905000,243.5048835344211,78.40838079335253
13546,08,14,0814,0814003,1,1778724905000,37.4411330334852,24.716539493348108
13547,08,14,0814,0814003,1,1778724905000,80.0131858904397,37.2595796802965
13548,08,14,0814,0814005,1,1778724905000,103.34416245296607,55.57757898467582
13549,08,14,0814,0814005,1,1778724905000,89.71930395444737,44.59198296986141
13550,08,14,0814,0814005,1,1778724905000,266.0128490669006,89.4481366668556
13551,08,14,0814,0814005,1,1778724905000,61.18554087577702,33.22849586422761
13552,08,10,0810,0810053,2,1778724905000,85.28085820423277,46.51659426099613
13553,08,10,0810,0810053,2,1778724905000,1322.0745769035468,174.22308809347166
13554,08,10,0810,0810054,1,1778724905000,317.79146562967645,77.36006473871214
13555,08,10,0810,0810054,1,1778724905000,774.5798772162342,145.4167132668444
13556,08,10,0810,0810054,2,1778724905000,2219.278043856412,380.74478198737154
13557,08,10,0810,0810054,2,1778724905000,33.78386053682183,24.148510386009843
13558,08,10,0810,0810055,2,1778724905000,2033.7437056354393,279.9128835492969
13559,08,10,0810,0810056,2,1778724905000,717.4631510097697,155.7710931454287
13560,08,10,0810,0810057,2,1778724905000,1467.3443897018199,174.1126428018175
13561,08,12,0812,0812012,2,1778724905000,62.396194787885726,40.76546502928901
13562,08,12,0812,0812013,2,1778724905000,3062.5726460576902,240.04392623774734
13563,08,12,0812,0812014,1,1778724905000,2611.8444571550217,260.05981877130193
13564,08,12,0812,0812015,1,1778724905000,34.995735643274045,24.99844744401875
13565,08,12,0812,0812015,1,1778724905000,535.0086215404758,115.31831519014015
13566,08,12,0812,0812015,1,1778724905000,248.9967702663132,66.75104624020301
13567,08,12,0812,0812015,2,1778724905000,126.14414586528497,49.277578884474515
13568,08,12,0812,0812016,2,1778724905000,3603.751501427843,273.40109614237565
13569,08,12,0812,0812017,2,1778724905000,3634.503700995138,306.51184793923903
13570,08,12,0812,0812018,1,1778724905000,1759.867186102541,183.82459099683254
13571,08,12,0812,0812018,2,1778724905000,364.77165104908863,76.44196218514546
13572,08,12,0812,0812019,2,1778724905000,2968.41062469144,235.2003265343952
13573,08,12,0812,0812020,1,1778724905000,72.70358105211885,34.89648209480565
13574,08,12,0812,0812020,2,1778724905000,2712.682057049719,240.0400140916404
13575,08,12,0812,0812021,1,1778724905000,392.9981381058949,89.2711330161397
13576,08,12,0812,0812021,2,1778724905000,8214.07127827053,503.1769112762766
13577,08,13,0813,0813039,1,1778724905000,668.6723426084834,151.07114798867596
13578,08,13,0813,0813039,1,1778724905000,34.80422539810606,28.87892396134367
13579,08,13,0813,0813039,1,1778724905000,33.55836102881942,24.64913746723231
13580,08,13,0813,0813039,1,1778724905000,8.998702739080835,11.999172751697076
13581,08,13,0813,0813039,1,1778724905000,29.08147444452124,21.655596467757473
13582,08,13,0813,0813039,1,1778724905000,25.818289062341623,22.71952769136594
13583,08,13,0813,0813039,1,1778724905000,106.45753998814892,57.60353641468704
13584,08,13,0813,0813039,1,1778724905000,33.11124435141246,23.965191081044296
13585,08,13,0813,0813039,1,1778724905000,515.145556441198,126.74136728653133
13586,08,13,0813,0813039,1,1778724905000,25.20430975425385,22.620235218065705
13587,08,13,0813,0813039,1,1778724905000,39.48113718781888,25.85272263746147
13588,08,13,0813,0813039,2,1778724905000,244.73048132271694,78.45330094855902
13589,08,13,0813,0813042,1,1778724905000,315.22295255981686,108.78815518433495
13590,08,13,0813,0813042,1,1778724905000,3081.5909713376186,482.45919233426196
13591,08,13,0813,0813042,1,1778724905000,47.24285300700737,27.482916392990962
13592,08,13,0813,0813042,1,1778724905000,138.00153367648707,54.08180362411319
13593,08,13,0813,0813042,1,1778724905000,147.19622392452044,54.27619599140583
13594,08,13,0813,0813042,2,1778724905000,43.30826958366434,26.43092973554318
13595,08,13,0813,0813042,2,1778724905000,441.1062741042231,116.26171693527631
13596,08,13,0813,0813042,2,1778724905000,173.22196501727115,83.55373963000925
13597,08,13,0813,0813043,1,1778724905000,279.8011170914352,69.68124373302534
13598,08,13,0813,0813043,2,1778724905000,3248.4017530917677,259.728549067098
13599,08,13,0813,0813044,1,1778724905000,42.402316762611434,26.277882595203156
13600,08,13,0813,0813044,1,1778724905000,37.990254194122,25.16227052175455
13601,08,13,0813,0813044,1,1778724905000,65.06247487049222,32.47162925960127
13602,08,13,0813,0813044,1,1778724905000,1199.7645414710996,258.18522109321384
13603,08,13,0813,0813044,2,1778724905000,43.46121647887429,29.5981203188404
13604,08,13,0813,0813044,2,1778724905000,42.378703640023865,26.255096638571807
13605,08,14,0814,0814005,1,1778724905000,26.098755895207532,20.8236766879401
13606,08,14,0814,0814006,1,1778724905000,498.2899448029441,119.81203011531005
13607,08,14,0814,0814006,1,1778724905000,485.19673887481315,131.427265207033
13608,08,14,0814,0814006,1,1778724905000,160.90674390832373,58.30786021251647
13609,08,14,0814,0814006,1,1778724905000,1367.0566328704172,354.56582018731456
13610,08,14,0814,0814006,1,1778724905000,45.11694564364544,26.876010861067495
13611,08,14,0814,0814006,2,1778724905000,73.06174159445573,38.22221594744761
13612,08,14,0814,0814006,2,1778724905000,386.42494498161756,100.43482869259697
13613,08,14,0814,0814006,2,1778724905000,47.141189055405604,26.814258569446004
13614,08,14,0814,0814006,2,1778724905000,955.4765021998011,202.01230769625712
13615,08,14,0814,0814006,2,1778724905000,49.99743205325794,28.34767170672121
13616,08,14,0814,0814006,2,1778724905000,416.311868197757,127.18178872528344
13617,08,14,0814,0814006,2,1778724905000,852.805052456438,183.0649771145286
13618,08,14,0814,0814006,2,1778724905000,140.93258328551156,68.67327430474737
13619,08,14,0814,0814007,1,1778724905000,857.4908761042956,180.88487954474206
13620,08,14,0814,0814007,1,1778724905000,599.4735015484646,158.32645486622357
13621,08,14,0814,0814007,2,1778724905000,156.19773666160643,53.68692730125248
13622,08,14,0814,0814007,2,1778724905000,914.9719142047076,193.20174381557706
13623,08,14,0814,0814007,2,1778724905000,471.77942187901465,117.2184962049884
13624,08,14,0814,0814008,1,1778724905000,100.56858554371236,51.45186278888148
13625,08,14,0814,0814008,1,1778724905000,45.855677489026235,29.31016157733484
13626,08,14,0814,0814008,1,1778724905000,71.08982137386106,34.2579819210866
13627,08,14,0814,0814008,1,1778724905000,0.620202078718139,5.936811820749749
13628,08,10,0810,0810058,2,1778724905000,4164.853259791923,357.5657609189647
13629,08,10,0810,0810059,2,1778724905000,4709.389584448289,408.3576363542811
13630,08,10,0810,0810060,2,1778724905000,2704.505187910992,238.80588145015267
13631,08,10,0810,0810061,2,1778724905000,2603.9819266906065,299.29873955384284
13632,08,10,0810,0810064,2,1778724905000,2031.2273418032498,187.10176557987106
13633,08,10,0810,0810065,2,1778724905000,2431.8702236530826,241.57695564683334
13634,08,12,0812,0812023,2,1778724905000,842.6664464215899,173.77262560313497
13635,08,12,0812,0812024,2,1778724905000,3366.584625495558,403.0743223417843
13636,08,12,0812,0812025,1,1778724905000,174.8593603717651,81.21700788974726
13637,08,12,0812,0812025,1,1778724905000,34.8520219434317,25.096067670208278
13638,08,12,0812,0812025,2,1778724905000,157.49627167875624,60.21993458250169
13639,08,12,0812,0812025,2,1778724905000,3362.4936205774984,469.2605009936695
13640,08,12,0812,0812026,2,1778724905000,489.3336271004251,101.66346260775404
13641,08,12,0812,0812027,2,1778724905000,628.6128783236308,99.9931476822899
13642,08,12,0812,0812028,1,1778724905000,46.990184387564824,30.747798971672943
13643,08,12,0812,0812028,1,1778724905000,130.2971660567173,56.06355114611482
13644,08,12,0812,0812028,1,1778724905000,417.57973381252043,85.9891160521321
13645,08,12,0812,0812028,1,1778724905000,152.2288854776411,59.686483953093905
13646,08,12,0812,0812028,1,1778724905000,79.57194470685852,35.93675169026743
13647,08,12,0812,0812028,1,1778724905000,93.66811066933515,46.048575670512676
13648,08,12,0812,0812022,1,1778724905000,200.6202115978382,60.004177353705536
13649,08,12,0812,0812022,1,1778724905000,3220.8049844243724,348.92199112532614
13650,08,12,0812,0812022,2,1778724905000,63.56364643926425,36.694234082061854
13651,08,12,0812,0812022,2,1778724905000,240.71113062266292,73.21792657631629
13652,08,12,0812,0812022,2,1778724905000,64.45833748452925,43.9040494797509
13653,08,12,0812,0812022,2,1778724905000,224.2592783835134,66.58015813712994
13654,08,12,0812,0812022,2,1778724905000,284.61195617210524,102.05647712333976
13655,08,13,0813,0813044,2,1778724905000,1332.3432372420307,276.6971587637986
13656,08,13,0813,0813044,2,1778724905000,92.79039606528605,42.10244701318465
13657,08,13,0813,0813044,2,1778724905000,126.08457001293321,49.69652645980222
13658,08,13,0813,0813044,2,1778724905000,52.15841626682503,34.16305612646432
13659,08,13,0813,0813045,1,1778724905000,424.5392243730201,157.5098111140115
13660,08,13,0813,0813045,2,1778724905000,687.2111387261898,152.25946447276493
13661,08,13,0813,0813045,2,1778724905000,94.49836253402702,42.020071681930176
13662,08,13,0813,0813049,1,1778724905000,30.036649864987687,28.22600893992813
13663,08,13,0813,0813049,1,1778724905000,574.7650206962975,154.54089106790119
13664,08,13,0813,0813049,1,1778724905000,779.917446051739,178.78235466825464
13665,08,13,0813,0813049,1,1778724905000,51.459858664737865,28.14827416261736
